group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,76941248.0,ns,98046
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,78026246.0,ns,99303
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,78813098.0,ns,100560
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,79818886.0,ns,101817
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,80794949.0,ns,103074
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,81841122.0,ns,104331
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,83195942.0,ns,105588
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,83816692.0,ns,106845
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,87388267.0,ns,108102
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,85881731.0,ns,109359
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,86818086.0,ns,110616
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,87836730.0,ns,111873
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,88758488.0,ns,113130
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,90128067.0,ns,114387
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,90651633.0,ns,115644
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,91689870.0,ns,116901
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,92587026.0,ns,118158
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,93855377.0,ns,119415
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,94614664.0,ns,120672
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,95721743.0,ns,121929
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,96790881.0,ns,123186
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,98093440.0,ns,124443
internal-vector-multiplication-reference-small-group,stdvec-reference,,,,98634836.0,ns,125700
