group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,58245212.0,ns,247752
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,53348930.0,ns,252340
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,55299831.0,ns,256928
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,56650885.0,ns,261516
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,56889410.0,ns,266104
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,56965831.0,ns,270692
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,58219705.0,ns,275280
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,59551696.0,ns,279868
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,60331915.0,ns,284456
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,66173912.0,ns,289044
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,66765525.0,ns,293632
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,65558826.0,ns,298220
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,64712346.0,ns,302808
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,67155845.0,ns,307396
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,65709738.0,ns,311984
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,67081309.0,ns,316572
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,67922188.0,ns,321160
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,70287992.0,ns,325748
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,71158577.0,ns,330336
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,72601578.0,ns,334924
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,74933542.0,ns,339512
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,74203751.0,ns,344100
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,73451124.0,ns,348688
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,76793888.0,ns,353276
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,77277669.0,ns,357864
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,80322118.0,ns,362452
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,82988614.0,ns,367040
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,84750583.0,ns,371628
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,84960507.0,ns,376216
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,82301075.0,ns,380804
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,82713214.0,ns,385392
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,84587602.0,ns,389980
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,91322735.0,ns,394568
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,88591254.0,ns,399156
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,89352318.0,ns,403744
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,88657339.0,ns,408332
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,86751146.0,ns,412920
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,83738887.0,ns,417508
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,83343890.0,ns,422096
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,84727745.0,ns,426684
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,86732032.0,ns,431272
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,86192958.0,ns,435860
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,86933983.0,ns,440448
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,88274925.0,ns,445036
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,88779737.0,ns,449624
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,90031544.0,ns,454212
nalgebra-vector-additive-inverse-mutable-group,internal-stdvec-vector-additive-inverse-mutable,,,,90638959.0,ns,458800
