group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,57016564.0,ns,175000
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,64183876.0,ns,178125
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,71274967.0,ns,181250
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,60790880.0,ns,184375
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,98452216.0,ns,187500
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,69790420.0,ns,190625
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,71242159.0,ns,193750
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,98291669.0,ns,196875
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,90783770.0,ns,200000
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,62136015.0,ns,203125
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,73209072.0,ns,206250
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,95713050.0,ns,209375
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,75892141.0,ns,212500
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,80515258.0,ns,215625
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,78897135.0,ns,218750
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,96789915.0,ns,221875
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,91263128.0,ns,225000
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,84037806.0,ns,228125
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,83417644.0,ns,231250
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,89918090.0,ns,234375
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,72340439.0,ns,237500
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,70177080.0,ns,240625
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,72102422.0,ns,243750
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,72941414.0,ns,246875
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,79197231.0,ns,250000
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,80297978.0,ns,253125
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,90324762.0,ns,256250
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,131129146.0,ns,259375
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,86397162.0,ns,262500
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,77220547.0,ns,265625
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,80170748.0,ns,268750
nalgebra-vector-additive-inverse-reference-group,internal-stdvec-vector-additive-inverse-reference,,,,80100122.0,ns,271875
