group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
internal-vector-multiplication-reference-small-group,array-reference,,,,82131143.0,ns,59976
internal-vector-multiplication-reference-small-group,array-reference,,,,83449149.0,ns,60690
internal-vector-multiplication-reference-small-group,array-reference,,,,83908942.0,ns,61404
internal-vector-multiplication-reference-small-group,array-reference,,,,85373728.0,ns,62118
internal-vector-multiplication-reference-small-group,array-reference,,,,85965992.0,ns,62832
internal-vector-multiplication-reference-small-group,array-reference,,,,86923328.0,ns,63546
internal-vector-multiplication-reference-small-group,array-reference,,,,88046381.0,ns,64260
internal-vector-multiplication-reference-small-group,array-reference,,,,89235701.0,ns,64974
internal-vector-multiplication-reference-small-group,array-reference,,,,89964772.0,ns,65688
internal-vector-multiplication-reference-small-group,array-reference,,,,90829531.0,ns,66402
internal-vector-multiplication-reference-small-group,array-reference,,,,92058499.0,ns,67116
internal-vector-multiplication-reference-small-group,array-reference,,,,93029082.0,ns,67830
internal-vector-multiplication-reference-small-group,array-reference,,,,93747785.0,ns,68544
internal-vector-multiplication-reference-small-group,array-reference,,,,94802450.0,ns,69258
internal-vector-multiplication-reference-small-group,array-reference,,,,95885255.0,ns,69972
internal-vector-multiplication-reference-small-group,array-reference,,,,96488647.0,ns,70686
internal-vector-multiplication-reference-small-group,array-reference,,,,97260493.0,ns,71400
