group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,70943755.0,ns,153720
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,72029669.0,ns,155855
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,73088323.0,ns,157990
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,74218828.0,ns,160125
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,75039579.0,ns,162260
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,75979801.0,ns,164395
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,77055576.0,ns,166530
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,77929167.0,ns,168665
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,79021710.0,ns,170800
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,79985627.0,ns,172935
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,81148506.0,ns,175070
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,82010749.0,ns,177205
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,82984298.0,ns,179340
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,83843540.0,ns,181475
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,84888597.0,ns,183610
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,86063599.0,ns,185745
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,86937695.0,ns,187880
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,87853717.0,ns,190015
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,88890344.0,ns,192150
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,89953124.0,ns,194285
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,91010599.0,ns,196420
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,92052668.0,ns,198555
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,93033645.0,ns,200690
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,94011827.0,ns,202825
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,95256038.0,ns,204960
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,95880454.0,ns,207095
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,97204464.0,ns,209230
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,97962398.0,ns,211365
nalgebra-vector-addition-reference-group,nalgebra-vector-addition,,,,99034143.0,ns,213500
