group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,66394041.0,ns,49164
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,67323817.0,ns,49887
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,68277274.0,ns,50610
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,69502050.0,ns,51333
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,70615795.0,ns,52056
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,71289566.0,ns,52779
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,72493912.0,ns,53502
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,73161378.0,ns,54225
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,76745573.0,ns,54948
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,75133452.0,ns,55671
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,75896261.0,ns,56394
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,77420745.0,ns,57117
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,78455037.0,ns,57840
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,78959906.0,ns,58563
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,80237303.0,ns,59286
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,81703748.0,ns,60009
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,82391269.0,ns,60732
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,83152699.0,ns,61455
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,84219761.0,ns,62178
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,85315163.0,ns,62901
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,86026863.0,ns,63624
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,87110074.0,ns,64347
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,88615761.0,ns,65070
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,88854239.0,ns,65793
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,89856597.0,ns,66516
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,90668908.0,ns,67239
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,96676378.0,ns,67962
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,93039907.0,ns,68685
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,93701372.0,ns,69408
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,94977314.0,ns,70131
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,96169961.0,ns,70854
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,96867896.0,ns,71577
nalgebra-vector-multiplication-reference-group,internal-array-multiplication-reference,,,,97738642.0,ns,72300
