group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,73011548.0,ns,218670
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,74028357.0,ns,221625
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,74882805.0,ns,224580
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,75896839.0,ns,227535
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,76926662.0,ns,230490
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,78172519.0,ns,233445
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,79093972.0,ns,236400
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,79848232.0,ns,239355
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,81121704.0,ns,242310
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,81783595.0,ns,245265
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,82874245.0,ns,248220
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,83967967.0,ns,251175
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,85321279.0,ns,254130
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,85814420.0,ns,257085
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,86749978.0,ns,260040
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,87734643.0,ns,262995
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,88746194.0,ns,265950
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,89781473.0,ns,268905
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,90671230.0,ns,271860
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,91757584.0,ns,274815
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,92653269.0,ns,277770
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,93637169.0,ns,280725
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,94684637.0,ns,283680
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,95581887.0,ns,286635
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,96714772.0,ns,289590
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,97741777.0,ns,292545
internal-vector-multiplication-mutable-small-group,stdvec-mutable,,,,98496422.0,ns,295500
