group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
internal-vector-addition-reference-small-group,stdvec-reference,,,,80515514.0,ns,214840
internal-vector-addition-reference-small-group,stdvec-reference,,,,81576759.0,ns,217460
internal-vector-addition-reference-small-group,stdvec-reference,,,,82746659.0,ns,220080
internal-vector-addition-reference-small-group,stdvec-reference,,,,83587588.0,ns,222700
internal-vector-addition-reference-small-group,stdvec-reference,,,,84449916.0,ns,225320
internal-vector-addition-reference-small-group,stdvec-reference,,,,85507075.0,ns,227940
internal-vector-addition-reference-small-group,stdvec-reference,,,,86458871.0,ns,230560
internal-vector-addition-reference-small-group,stdvec-reference,,,,87302370.0,ns,233180
internal-vector-addition-reference-small-group,stdvec-reference,,,,88857763.0,ns,235800
internal-vector-addition-reference-small-group,stdvec-reference,,,,89311911.0,ns,238420
internal-vector-addition-reference-small-group,stdvec-reference,,,,90322401.0,ns,241040
internal-vector-addition-reference-small-group,stdvec-reference,,,,91384467.0,ns,243660
internal-vector-addition-reference-small-group,stdvec-reference,,,,92183269.0,ns,246280
internal-vector-addition-reference-small-group,stdvec-reference,,,,93274536.0,ns,248900
internal-vector-addition-reference-small-group,stdvec-reference,,,,94564408.0,ns,251520
internal-vector-addition-reference-small-group,stdvec-reference,,,,95531761.0,ns,254140
internal-vector-addition-reference-small-group,stdvec-reference,,,,96330484.0,ns,256760
internal-vector-addition-reference-small-group,stdvec-reference,,,,97191010.0,ns,259380
internal-vector-addition-reference-small-group,stdvec-reference,,,,98086263.0,ns,262000
