group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,77138312.0,ns,259506
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,78160494.0,ns,262833
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,78927666.0,ns,266160
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,80011967.0,ns,269487
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,80978836.0,ns,272814
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,81771369.0,ns,276141
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,83082414.0,ns,279468
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,84164171.0,ns,282795
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,85031618.0,ns,286122
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,86056903.0,ns,289449
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,87053892.0,ns,292776
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,87849081.0,ns,296103
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,88976401.0,ns,299430
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,90059704.0,ns,302757
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,90712438.0,ns,306084
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,92024700.0,ns,309411
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,92857316.0,ns,312738
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,93801445.0,ns,316065
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,94946860.0,ns,319392
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,95583906.0,ns,322719
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,96959391.0,ns,326046
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,97428841.0,ns,329373
nalgebra-vector-additional-mutable-group,internal-array-addition,,,,98730748.0,ns,332700
