group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,62957637.0,ns,111951
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,63110921.0,ns,113728
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,64221693.0,ns,115505
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,65084452.0,ns,117282
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,66175051.0,ns,119059
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,67272788.0,ns,120836
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,68062752.0,ns,122613
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,69693362.0,ns,124390
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,70057135.0,ns,126167
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,71061191.0,ns,127944
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,71973676.0,ns,129721
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,73174120.0,ns,131498
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,74067468.0,ns,133275
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,75093287.0,ns,135052
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,76096331.0,ns,136829
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,76944642.0,ns,138606
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,77921179.0,ns,140383
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,78886373.0,ns,142160
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,79845813.0,ns,143937
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,80878149.0,ns,145714
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,81881952.0,ns,147491
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,82969087.0,ns,149268
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,83879442.0,ns,151045
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,84868835.0,ns,152822
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,85824574.0,ns,154599
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,86619586.0,ns,156376
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,87854791.0,ns,158153
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,88769602.0,ns,159930
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,89849137.0,ns,161707
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,90755924.0,ns,163484
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,91677780.0,ns,165261
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,92723220.0,ns,167038
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,93692246.0,ns,168815
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,94729421.0,ns,170592
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,95792634.0,ns,172369
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,96713563.0,ns,174146
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,97756371.0,ns,175923
nalgebra-vector-multiplication-reference-group,nalgebra-vector-multiplication-reference,,,,98757920.0,ns,177700
