group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-addition-reference-group,internal-array-addition,,,,79097612.0,ns,56320
nalgebra-vector-addition-reference-group,internal-array-addition,,,,79534239.0,ns,57024
nalgebra-vector-addition-reference-group,internal-array-addition,,,,80188535.0,ns,57728
nalgebra-vector-addition-reference-group,internal-array-addition,,,,81699791.0,ns,58432
nalgebra-vector-addition-reference-group,internal-array-addition,,,,82590565.0,ns,59136
nalgebra-vector-addition-reference-group,internal-array-addition,,,,83431236.0,ns,59840
nalgebra-vector-addition-reference-group,internal-array-addition,,,,85975126.0,ns,60544
nalgebra-vector-addition-reference-group,internal-array-addition,,,,86260447.0,ns,61248
nalgebra-vector-addition-reference-group,internal-array-addition,,,,86498526.0,ns,61952
nalgebra-vector-addition-reference-group,internal-array-addition,,,,87567490.0,ns,62656
nalgebra-vector-addition-reference-group,internal-array-addition,,,,88173822.0,ns,63360
nalgebra-vector-addition-reference-group,internal-array-addition,,,,89410913.0,ns,64064
nalgebra-vector-addition-reference-group,internal-array-addition,,,,91086141.0,ns,64768
nalgebra-vector-addition-reference-group,internal-array-addition,,,,91137329.0,ns,65472
nalgebra-vector-addition-reference-group,internal-array-addition,,,,93023686.0,ns,66176
nalgebra-vector-addition-reference-group,internal-array-addition,,,,93064722.0,ns,66880
nalgebra-vector-addition-reference-group,internal-array-addition,,,,94342960.0,ns,67584
nalgebra-vector-addition-reference-group,internal-array-addition,,,,95724295.0,ns,68288
nalgebra-vector-addition-reference-group,internal-array-addition,,,,96405563.0,ns,68992
nalgebra-vector-addition-reference-group,internal-array-addition,,,,96929231.0,ns,69696
nalgebra-vector-addition-reference-group,internal-array-addition,,,,98926062.0,ns,70400
