group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,54342424.0,ns,239400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,54239397.0,ns,243600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,55043798.0,ns,247800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,55856567.0,ns,252000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,56935672.0,ns,256200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,57703306.0,ns,260400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,58657991.0,ns,264600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,59650533.0,ns,268800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,60679051.0,ns,273000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,61467778.0,ns,277200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,62376046.0,ns,281400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,63445234.0,ns,285600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,67852004.0,ns,289800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,75556596.0,ns,294000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,71391247.0,ns,298200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,68085278.0,ns,302400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,68854530.0,ns,306600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,68956663.0,ns,310800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,69825678.0,ns,315000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,70842540.0,ns,319200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,71900770.0,ns,323400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,74205732.0,ns,327600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,91840867.0,ns,331800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,75818739.0,ns,336000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,78275907.0,ns,340200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,76455473.0,ns,344400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,77399079.0,ns,348600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,78424477.0,ns,352800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,79465901.0,ns,357000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,87536616.0,ns,361200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,87701818.0,ns,365400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,82320693.0,ns,369600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,82989487.0,ns,373800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,83790936.0,ns,378000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,84964591.0,ns,382200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,98112115.0,ns,386400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,96788970.0,ns,390600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,91432486.0,ns,394800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,88511026.0,ns,399000
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,89552779.0,ns,403200
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,90693572.0,ns,407400
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,91562723.0,ns,411600
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,92243102.0,ns,415800
nalgebra-vector-additive-inverse-mutable-group,internal-array-vector-additive-inverse-mutable,,,,96233515.0,ns,420000
