group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,62754908.0,ns,80512
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,63733055.0,ns,81770
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,67670750.0,ns,83028
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,65642428.0,ns,84286
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,66576052.0,ns,85544
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,67594219.0,ns,86802
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,68564603.0,ns,88060
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,69564181.0,ns,89318
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,70571432.0,ns,90576
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,71805793.0,ns,91834
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,72577921.0,ns,93092
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,73440487.0,ns,94350
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,74409104.0,ns,95608
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,75417945.0,ns,96866
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,76527509.0,ns,98124
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,77396383.0,ns,99382
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,78354372.0,ns,100640
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,79452648.0,ns,101898
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,80338882.0,ns,103156
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,81224710.0,ns,104414
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,82277600.0,ns,105672
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,83139701.0,ns,106930
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,84137639.0,ns,108188
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,85183709.0,ns,109446
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,86202685.0,ns,110704
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,87132547.0,ns,111962
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,88099314.0,ns,113220
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,89367042.0,ns,114478
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,90056167.0,ns,115736
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,91026343.0,ns,116994
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,91985258.0,ns,118252
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,93091988.0,ns,119510
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,94047123.0,ns,120768
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,94933012.0,ns,122026
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,95953685.0,ns,123284
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,96831998.0,ns,124542
nalgebra-vector-multiplication-reference-group,internal-stdvec-multiplication-reference,,,,97875571.0,ns,125800
