group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,62125512.0,ns,42303
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,63600980.0,ns,43020
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,58718410.0,ns,43737
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,58174508.0,ns,44454
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,58545661.0,ns,45171
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,58068815.0,ns,45888
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,59083769.0,ns,46605
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,59751604.0,ns,47322
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,60176254.0,ns,48039
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,61426421.0,ns,48756
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,62168679.0,ns,49473
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,68732412.0,ns,50190
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,69908769.0,ns,50907
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,66031891.0,ns,51624
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,66749092.0,ns,52341
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,67305709.0,ns,53058
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,68149334.0,ns,53775
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,68744694.0,ns,54492
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,69290498.0,ns,55209
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,70639871.0,ns,55926
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,71975613.0,ns,56643
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,72363432.0,ns,57360
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,73344678.0,ns,58077
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,74139103.0,ns,58794
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,75138790.0,ns,59511
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,76381045.0,ns,60228
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,76664658.0,ns,60945
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,77556056.0,ns,61662
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,78668771.0,ns,62379
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,78830381.0,ns,63096
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,80256892.0,ns,63813
nalgebra-vector-additive-inverse-reference-group,internal-array-vector-additive-inverse-reference,,,,81213929.0,ns,64530
