group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
internal-vector-addition-mutable-small-group,array-mutable,,,,82604221.0,ns,279468
internal-vector-addition-mutable-small-group,array-mutable,,,,84090561.0,ns,282795
internal-vector-addition-mutable-small-group,array-mutable,,,,85081540.0,ns,286122
internal-vector-addition-mutable-small-group,array-mutable,,,,85927189.0,ns,289449
internal-vector-addition-mutable-small-group,array-mutable,,,,87052279.0,ns,292776
internal-vector-addition-mutable-small-group,array-mutable,,,,87892133.0,ns,296103
internal-vector-addition-mutable-small-group,array-mutable,,,,88645548.0,ns,299430
internal-vector-addition-mutable-small-group,array-mutable,,,,89721514.0,ns,302757
internal-vector-addition-mutable-small-group,array-mutable,,,,90582165.0,ns,306084
internal-vector-addition-mutable-small-group,array-mutable,,,,91392832.0,ns,309411
internal-vector-addition-mutable-small-group,array-mutable,,,,92910058.0,ns,312738
internal-vector-addition-mutable-small-group,array-mutable,,,,93393109.0,ns,316065
internal-vector-addition-mutable-small-group,array-mutable,,,,94975907.0,ns,319392
internal-vector-addition-mutable-small-group,array-mutable,,,,95967241.0,ns,322719
internal-vector-addition-mutable-small-group,array-mutable,,,,96803987.0,ns,326046
internal-vector-addition-mutable-small-group,array-mutable,,,,97942890.0,ns,329373
internal-vector-addition-mutable-small-group,array-mutable,,,,98286135.0,ns,332700
