group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,54475036.0,ns,32536
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,55435714.0,ns,33117
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,56419341.0,ns,33698
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,57351844.0,ns,34279
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,58212147.0,ns,34860
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,59256792.0,ns,35441
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,60226427.0,ns,36022
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,61115821.0,ns,36603
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,63297615.0,ns,37184
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,70351905.0,ns,37765
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,73118482.0,ns,38346
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,69570676.0,ns,38927
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,67586762.0,ns,39508
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,68278780.0,ns,40089
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,70402496.0,ns,40670
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,69149816.0,ns,41251
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,70202080.0,ns,41832
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,70981398.0,ns,42413
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,71884918.0,ns,42994
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,72835084.0,ns,43575
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,74106245.0,ns,44156
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,75104640.0,ns,44737
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,75908912.0,ns,45318
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,79715316.0,ns,45899
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,86419026.0,ns,46480
nalgebra-vector-additive-inverse-mutable-group,nalgebra-vector-additive-inverse-mutable,,,,80045147.0,ns,47061
